TimeStep,SOC_Baseline,SOC_Optimized,SoH,Runtime_Base_sec,Runtime_Opt_sec,OptimizerDecision,FinalDecision
0,24.994222222222223,24.99942222222222,100.0,40490.64,40500.0,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
1,24.98562901234568,24.998562901234568,99.99768888888887,40476.719000000005,40499.064,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
2,24.977527160493825,24.997752716049384,99.99425160493827,40463.594,40497.6719,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
3,24.969367283950618,24.99693672839506,99.99101086419753,40450.375,40496.3594,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
4,24.96122654320988,24.996122654320985,99.98774691358024,40437.187000000005,40495.0375,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
5,24.953153703703705,24.99531537037037,99.98449061728394,40424.109000000004,40493.7187,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
6,24.945042592592596,24.99450425925926,99.98126148148148,40410.969000000005,40492.410899999995,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
7,24.936950000000003,24.993695,99.97801703703703,40397.859000000004,40491.0969,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
8,24.928829012345684,24.992882901234566,99.97478,40384.70300000001,40489.785899999995,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
9,24.920717283950623,24.99207172839506,99.97153160493826,40371.562000000005,40488.4703,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
10,24.91260617283951,24.99126061728395,99.96828691358024,40358.42200000001,40487.1562,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
11,24.90449444444445,24.990449444444447,99.9650424691358,40345.28100000001,40485.8422,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
12,24.89641172839507,24.989641172839505,99.96179777777779,40332.187000000005,40484.5281,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
13,24.888329629629634,24.988832962962963,99.95856469135802,40319.09400000001,40483.2187,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
14,24.88024691358025,24.988024691358024,99.95533185185185,40306.00000000001,40481.909400000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
15,24.87215432098766,24.987215432098765,99.9520987654321,40292.89000000001,40480.6,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
16,24.864062345679017,24.986406234567898,99.94886172839506,40279.78100000001,40479.289000000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
17,24.855979629629633,24.98559796296296,99.94562493827159,40266.687000000005,40477.97809999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
18,24.847887654320992,24.984788765432096,99.94239185185184,40253.57800000001,40476.668699999995,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
19,24.839785802469137,24.98397858024691,99.93915506172839,40240.45300000001,40475.3578,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
20,24.831712962962968,24.983171296296295,99.93591432098764,40227.37500000001,40474.0453,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
21,24.823611111111116,24.98236111111111,99.93268518518518,40214.25000000001,40472.737499999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
22,24.815518518518523,24.98155185185185,99.92944444444444,40201.14000000001,40471.424999999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
23,24.80743641975309,24.98074364197531,99.9262074074074,40188.047000000006,40470.113999999994,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
24,24.799324691358027,24.9799324691358,99.92297456790124,40174.90600000001,40468.8047,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
25,24.791251851851857,24.979125185185186,99.9197298765432,40161.82800000001,40467.4906,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
26,24.783188271604942,24.978318827160493,99.91650074074074,40148.765,40466.1828,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
27,24.77511543209877,24.977511543209875,99.91327530864197,40135.687000000005,40464.8765,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
28,24.767033333333334,24.976703333333333,99.9100461728395,40122.594000000005,40463.568699999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
29,24.75894074074074,24.975894074074077,99.90681333333333,40109.484000000004,40462.2594,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
30,24.75085802469136,24.975085802469135,99.90357629629631,40096.39000000001,40460.9484,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
31,24.74278518518519,24.97427851851852,99.90034320987654,40083.312000000005,40459.639,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
32,24.734722222222228,24.97347222222222,99.89711407407408,40070.25000000001,40458.3312,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
33,24.726620370370377,24.972662037037036,99.89388888888888,40057.12500000001,40457.025,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
34,24.718566666666668,24.971856666666667,99.89064814814814,40044.07800000001,40455.7125,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
35,24.710474691358026,24.971047469135804,99.88742666666667,40030.969000000005,40454.4078,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
36,24.7024012345679,24.97024012345679,99.88418987654322,40017.89,40453.096900000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
37,24.69429938271605,24.96942993827161,99.88096049382716,40004.765,40451.789000000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
38,24.686226543209877,24.968622654320992,99.87771975308644,39991.687,40450.476500000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
39,24.678153703703703,24.967815370370374,99.87449061728397,39978.609,40449.16870000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
40,24.670080864197534,24.967008086419757,99.8712614814815,39965.531,40447.86090000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
41,24.66198888888889,24.96619888888889,99.86803234567903,39952.422000000006,40446.553100000005,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
42,24.653925308641973,24.9653925308642,99.86479555555556,39939.359,40445.24220000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
43,24.645852469135804,24.964585246913586,99.8615701234568,39926.280999999995,40443.93590000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
44,24.63776975308642,24.963776975308644,99.85834098765434,39913.187000000005,40442.62810000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
45,24.6296487654321,24.96296487654321,99.85510790123458,39900.031,40441.3187,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
46,24.62155679012346,24.962155679012348,99.85185950617284,39886.922,40440.0031,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
47,24.613493209876545,24.961349320987654,99.84862271604939,39873.859000000004,40438.692200000005,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
48,24.6054012345679,24.96054012345679,99.84539728395062,39860.75,40437.3859,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
49,24.597308641975307,24.95973086419753,99.84216049382717,39847.64,40436.075,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
50,24.589226543209875,24.95892265432099,99.83892345679013,39834.547,40434.764,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
51,24.58119197530864,24.958119197530866,99.83569061728396,39821.531,40433.4547,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
52,24.57309012345679,24.95730901234568,99.83247679012347,39808.405999999995,40432.1531,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
53,24.56498827160494,24.956498827160498,99.82923604938271,39795.280999999995,40430.8406,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
54,24.556905555555552,24.955690555555556,99.82599530864199,39782.187,40429.5281,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
55,24.54882345679012,24.954882345679014,99.82276222222222,39769.094,40428.218700000005,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
56,24.540740740740738,24.954074074074075,99.81952938271606,39756.0,40426.909400000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
57,24.53261975308642,24.953261975308642,99.8162962962963,39742.844,40425.600000000006,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
58,24.524546296296297,24.952454629629635,99.81304790123457,39729.765,40424.2844,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
59,24.51649320987654,24.951649320987656,99.80981851851854,39716.719,40422.976500000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
60,24.508429629629628,24.950842962962966,99.80659728395062,39703.655999999995,40421.67190000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
61,24.500366666666665,24.95003666666667,99.80337185185186,39690.594,40420.365600000005,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
62,24.49230308641975,24.949230308641976,99.80014666666668,39677.530999999995,40419.0594,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
63,24.484191358024688,24.948419135802467,99.7969212345679,39664.38999999999,40417.7531,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
64,24.476099382716043,24.947609938271604,99.79367654320987,39651.28099999999,40416.439,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
65,24.468007407407402,24.94680074074074,99.79043975308642,39638.17199999999,40415.1281,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
66,24.459943827160487,24.945994382716048,99.78720296296297,39625.10899999999,40413.8172,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
67,24.451870987654313,24.94518709876543,99.78397753086419,39612.03099999999,40412.5109,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
68,24.443788271604934,24.94437882716049,99.78074839506172,39598.93699999999,40411.2031,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
69,24.4357061728395,24.94357061728395,99.77751530864197,39585.84399999999,40409.89369999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
70,24.427604320987648,24.942760432098765,99.7742824691358,39572.71899999999,40408.5844,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
71,24.419511728395054,24.94195117283951,99.77104172839506,39559.60899999999,40407.2719,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
72,24.411390740740735,24.941139074074076,99.76780469135804,39546.452999999994,40405.9609,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
73,24.403337037037033,24.940333703703704,99.7645562962963,39533.40599999999,40404.6453,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
74,24.39527407407407,24.939527407407407,99.76133481481482,39520.34399999999,40403.3406,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
75,24.38721049382715,24.938721049382718,99.75810962962963,39507.28099999999,40402.0344,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
76,24.37911851851851,24.93791185185185,99.75488419753087,39494.171999999984,40400.7281,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
77,24.37101666666666,24.937101666666667,99.7516474074074,39481.046999999984,40399.4172,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
78,24.362953086419743,24.936295308641977,99.74840666666667,39467.98399999998,40398.1047,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
79,24.35489012345678,24.93548901234568,99.74518123456791,39454.921999999984,40396.79840000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
80,24.34679753086419,24.93467975308642,99.74195604938272,39441.81199999998,40395.4922,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
81,24.338695679012336,24.933869567901233,99.73871901234568,39428.68699999998,40394.1812,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
82,24.330613580246904,24.933061358024695,99.73547827160493,39415.59399999998,40392.8687,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
83,24.32249197530863,24.93224919753087,99.73224543209878,39402.43699999998,40391.559400000006,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
84,24.314429012345666,24.93144290123457,99.72899679012347,39389.374999999985,40390.243700000006,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
85,24.306356172839497,24.930635617283954,99.72577160493827,39376.296999999984,40388.9375,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
86,24.298283333333323,24.929828333333333,99.72254246913582,39363.21899999998,40387.6297,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
87,24.29020061728394,24.929020061728398,99.71931333333333,39350.124999999985,40386.3219,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
88,24.28210802469135,24.928210802469135,99.71608024691359,39337.014999999985,40385.012500000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
89,24.274045061728387,24.92740450617284,99.71284320987654,39323.95299999999,40383.7015,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
90,24.265953086419746,24.926595308641975,99.70961802469137,39310.84399999999,40382.3953,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
91,24.25787962962962,24.925787962962964,99.7063812345679,39297.764999999985,40381.0844,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
92,24.249797530864186,24.924979753086422,99.70315185185186,39284.671999999984,40379.7765,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
93,24.241656790123447,24.924165679012347,99.69991901234569,39271.48399999998,40378.4672,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
94,24.233564814814805,24.92335648148148,99.69666271604939,39258.374999999985,40377.148400000005,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
95,24.22546296296295,24.922546296296296,99.69342592592592,39245.249999999985,40375.8375,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
96,24.21739012345678,24.921739012345682,99.69018518518519,39232.171999999984,40374.525,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
97,24.209336419753075,24.920933641975314,99.68695604938273,39219.124999999985,40373.21720000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
98,24.20128271604937,24.920128271604945,99.68373456790125,39206.07799999998,40371.912500000006,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
99,24.193209876543197,24.919320987654324,99.68051308641978,39192.99999999998,40370.607800000005,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
100,24.185117283950603,24.918511728395067,99.6772839506173,39179.889999999985,40369.3,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
101,24.177044444444434,24.91770444444445,99.67404691358027,39166.81199999998,40367.98900000001,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
102,24.168933333333324,24.91689333333334,99.6708177777778,39153.671999999984,40366.681200000006,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
103,24.16083148148147,24.916083148148154,99.66757333333337,39140.546999999984,40365.367200000015,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
104,24.152777777777768,24.915277777777785,99.66433259259261,39127.499999999985,40364.054700000015,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
105,24.144704938271595,24.91447049382717,99.66111111111114,39114.421999999984,40362.750000000015,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
106,24.13663209876542,24.913663209876553,99.65788197530868,39101.34399999998,40361.44220000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
107,24.1285586419753,24.912855864197542,99.65465283950621,39088.264999999985,40360.13440000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
108,24.120447530864187,24.91204475308643,99.65142345679017,39075.12499999998,40358.82650000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
109,24.112374691358017,24.911237469135816,99.64817901234572,39062.046999999984,40357.51250000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
110,24.104282098765424,24.910428209876557,99.64494987654327,39048.93699999998,40356.20470000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
111,24.096170987654315,24.909617098765445,99.64171283950623,39035.796999999984,40354.89370000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
112,24.088088271604928,24.90880882716051,99.63846839506178,39022.70299999999,40353.579700000024,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
113,24.079996296296287,24.907999629629643,99.63523530864204,39009.59399999998,40352.270300000026,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
114,24.071894444444435,24.90718944444446,99.63199851851857,38996.46899999998,40350.95940000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
115,24.06382098765431,24.906382098765448,99.62875777777784,38983.389999999985,40349.64690000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
116,24.05576790123456,24.905576790123472,99.62552839506179,38970.34399999998,40348.33900000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
117,24.047656172839496,24.904765617283967,99.62230716049389,38957.20299999998,40347.034400000026,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
118,24.039583333333322,24.90395833333335,99.61906246913587,38944.124999999985,40345.72030000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
119,24.031519753086407,24.903151975308656,99.6158333333334,38931.06199999998,40344.41250000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
120,24.023446913580237,24.902344691358042,99.61260790123463,38917.98399999998,40343.106200000024,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
121,24.015335802469124,24.90153358024693,99.60937876543217,38904.84399999999,40341.79840000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
122,24.00728209876542,24.90072820987656,99.60613432098772,38891.796999999984,40340.48440000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
123,23.99918950617283,24.8999189506173,99.60291283950625,38878.68699999998,40339.17970000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
124,23.99107839506172,24.899107839506193,99.5996758024692,38865.546999999984,40337.868700000035,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
125,23.983005555555547,24.898300555555576,99.59643135802477,38852.46899999999,40336.55470000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
126,23.97493209876542,24.897493209876565,99.5932022222223,38839.389999999985,40335.246900000035,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
127,23.966820987654312,24.896682098765453,99.58997283950626,38826.249999999985,40333.939000000035,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
128,23.958757407407397,24.895875740740763,99.58672839506181,38813.18699999998,40332.62500000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
129,23.950694444444434,24.895069444444466,99.58350296296305,38800.124999999985,40331.31870000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
130,23.942592592592582,24.894259259259282,99.58027777777787,38786.999999999985,40330.01250000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
131,23.934499999999993,24.893450000000023,99.57703703703713,38773.889999999985,40328.70000000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
132,23.92642716049382,24.89264271604941,99.57380000000009,38760.81199999998,40327.38900000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
133,23.918335185185175,24.891833518518542,99.57057086419763,38747.70299999999,40326.081200000044,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
134,23.910223456790114,24.891022345679033,99.56733407407417,38734.56199999998,40324.77030000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
135,23.902141358024682,24.89021413580249,99.56408938271613,38721.46899999998,40323.45620000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
136,23.894067901234557,24.88940679012348,99.56085654320997,38708.389999999985,40322.14690000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
137,23.885946913580234,24.888594691358048,99.55762716049392,38695.23399999998,40320.839000000036,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
138,23.877883950617274,24.88778839506175,99.55437876543219,38682.171999999984,40319.52340000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
139,23.86980123456789,24.886980123456812,99.551153580247,38669.07799999999,40318.217200000036,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
140,23.861680246913572,24.88616802469138,99.54792049382725,38655.921999999984,40316.90780000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
141,23.853616666666657,24.88536166666669,99.54467209876552,38642.85899999998,40315.592200000036,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
142,23.845553703703697,24.88455537037039,99.54144666666676,38629.796999999984,40314.28590000004,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
143,23.837412962962958,24.883741296296318,99.53822148148156,38616.60899999998,40312.97970000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
144,23.829349999999994,24.88293500000002,99.53496518518527,38603.54699999999,40311.66090000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
145,23.8212574074074,24.88212574074076,99.53174000000008,38590.43699999999,40310.35470000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
146,23.813194444444438,24.881319444444465,99.52850296296305,38577.37499999999,40309.04370000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
147,23.805111728395055,24.880511172839523,99.52527777777786,38564.28099999999,40307.73750000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
148,23.79703888888888,24.87970388888891,99.52204469135809,38551.20299999999,40306.42810000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
149,23.78893703703703,24.87889370370372,99.51881555555563,38538.07799999999,40305.120300000024,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
150,23.78084506172839,24.878084506172858,99.51557481481488,38524.96899999999,40303.80780000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
151,23.772762345679006,24.87727623456792,99.51233802469143,38511.874999999985,40302.49690000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
152,23.764679629629622,24.876467962962977,99.50910493827168,38498.780999999995,40301.18750000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
153,23.75657777777777,24.875657777777793,99.50587185185191,38485.655999999995,40299.87810000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
154,23.74846604938271,24.874846604938288,99.50263111111117,38472.51499999999,40298.56560000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
155,23.740374074074065,24.874037407407425,99.49938641975315,38459.40599999999,40297.25150000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
156,23.732311111111105,24.873231111111124,99.4961496296297,38446.34399999999,40295.94060000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
157,23.724218518518512,24.87242185185187,99.4929244444445,38433.23399999999,40294.63440000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
158,23.716097530864193,24.87160975308643,99.48968740740747,38420.07799999999,40293.32340000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
159,23.708043827160488,24.870804382716063,99.48643901234573,38407.03099999999,40292.00780000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
160,23.699970987654314,24.86999709876545,99.48321753086425,38393.95299999999,40290.70310000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
161,23.691840123456785,24.869184012345695,99.4799883950618,38380.780999999995,40289.395300000026,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
162,23.683757407407402,24.868375740740756,99.47673604938278,38367.68699999999,40288.07810000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
163,23.67565555555555,24.867565555555572,99.47350296296302,38354.56199999999,40286.76870000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
164,23.667573456790116,24.86675734567903,99.47026222222229,38341.46899999999,40285.45620000002,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
165,23.659509876543204,24.86595098765434,99.46702938271612,38328.40599999999,40284.14690000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
166,23.651417901234563,24.865141790123474,99.46380395061736,38315.296999999984,40282.84060000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
167,23.643354320987644,24.864335432098784,99.4605671604939,38302.23399999999,40281.52970000003,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
